row_id,type,ticket_id,title,body,industry,product_or_service,issue_category,channel,priority,status,timestamp,customer_id,region,emotional_tone,sentiment,assigned_team,resolver
af09cbfed204,support_ticket,TCKT-1319,Shower Hose - Preorder Delay,"I preordered the Shower Hose, but shipping is delayed, when will it arrive?",Outdoor Gear,Shower Hose,preorder_delay,social_media,high,open,2024-07-13T17:19:22,CUST-48540,NZ,confused,positive,Support L1,
0bd1685e79fc,agent_response,TCKT-1319,Agent response,"Apologies, supply chain delays have pushed delivery. Expected ship date in 2 weeks.",Outdoor Gear,Shower Hose,preorder_delay,social_media,high,resolved,2024-07-15T01:19:22,CUST-48540,NZ,neutral,neutral,Logistics,Agent-761
c536c4441c56,support_ticket,TCKT-1320,GottaGo Separator - Payment Issue,I was double charged when ordering the GottaGo Separator.,Outdoor Gear,GottaGo Separator,payment_issue,social_media,urgent,open,2024-04-01T14:02:20,CUST-96789,Australia,confused,positive,Support L1,
5b42d51c2138,agent_response,TCKT-1320,Agent response,We've reversed the duplicate charge and you should see it back shortly.,Outdoor Gear,GottaGo Separator,payment_issue,social_media,urgent,resolved,2024-04-04T07:02:20,CUST-96789,Australia,neutral,neutral,Engineering,Agent-311
1889a12455c7,support_ticket,TCKT-1321,Shower Base - Payment Issue,I was double charged when ordering the Shower Base.,Outdoor Gear,Shower Base,payment_issue,live_chat,high,open,2025-04-27T19:28:06,CUST-49784,Australia,delighted,negative,Support L1,
a14b35d5cac4,agent_response,TCKT-1321,Agent response,We've reversed the duplicate charge and you should see it back shortly.,Outdoor Gear,Shower Base,payment_issue,live_chat,high,resolved,2025-04-29T12:28:06,CUST-49784,Australia,neutral,neutral,Product,Agent-928
03ccd81bd8a2,customer_feedback,TCKT-1321,Support feedback,Took too long but got resolved.,Outdoor Gear,Shower Base,support_quality,live_chat,low,closed,2025-04-28T20:28:06,CUST-49784,Australia,frustrated,positive,Support QA,
f01059c5d7fa,support_ticket,TCKT-1322,12V Power Supply - Setup Help,"I'm struggling to set up the 12V Power Supply, instructions unclear.",Outdoor Gear,12V Power Supply,setup_help,email,low,open,2025-06-23T17:24:07,CUST-73310,US,neutral,negative,Support L1,
0ea9cfbf2972,agent_response,TCKT-1322,Agent response,Here's a video guide and PDF manual link for clearer setup instructions.,Outdoor Gear,12V Power Supply,setup_help,email,low,resolved,2025-06-24T13:24:07,CUST-73310,US,neutral,neutral,Engineering,Agent-637
4a242c445a48,support_ticket,TCKT-1323,Shower Hose - Warranty Claim,"My Shower Hose stopped working, can I claim warranty?",Outdoor Gear,Shower Hose,warranty_claim,web_form,high,open,2024-09-05T14:04:17,CUST-11576,US,frustrated,negative,Support L1,
de2591290f5f,agent_response,TCKT-1323,Agent response,Your item is covered by our 2-year warranty. We've arranged a return shipping label.,Outdoor Gear,Shower Hose,warranty_claim,web_form,high,resolved,2024-09-08T05:04:17,CUST-11576,US,neutral,neutral,Engineering,Agent-894
d209c120f502,support_ticket,TCKT-1324,Ensuite Mounted - Payment Issue,I was double charged when ordering the Ensuite Mounted.,Outdoor Gear,Ensuite Mounted,payment_issue,email,urgent,open,2024-03-09T15:51:26,CUST-44317,UK,worried,negative,Support L1,
3d500b8be2b3,agent_response,TCKT-1324,Agent response,We've reversed the duplicate charge and you should see it back shortly.,Outdoor Gear,Ensuite Mounted,payment_issue,email,urgent,resolved,2024-03-10T10:51:26,CUST-44317,UK,neutral,neutral,Support L1,Agent-360
1786ac5a6e62,support_ticket,TCKT-1325,Shower Base - Heating Issue,The water from my Shower Base isn’t heating properly.,Outdoor Gear,Shower Base,heating_issue,social_media,medium,open,2025-07-29T15:22:47,CUST-52533,EU,delighted,positive,Support L1,
efdc56929f0c,agent_response,TCKT-1325,Agent response,Troubleshooting: ensure regulator is fitted properly and gas bottle full.,Outdoor Gear,Shower Base,heating_issue,social_media,medium,resolved,2025-07-30T18:22:47,CUST-52533,EU,neutral,neutral,Logistics,Agent-342
9d9ffbaf4e12,customer_feedback,TCKT-1325,Support feedback,"Great support, thank you!",Outdoor Gear,Shower Base,support_quality,social_media,low,closed,2025-08-02T08:22:47,CUST-52533,EU,neutral,neutral,Support QA,
4f376d7ad97e,support_ticket,TCKT-1326,12V Power Supply - Feature Request,It would be nice if the 12V Power Supply had an extra hose or longer battery life.,Outdoor Gear,12V Power Supply,feature_request,phone,high,open,2024-02-28T05:10:35,CUST-49624,US,delighted,negative,Support L1,
243a352c332c,agent_response,TCKT-1326,Agent response,Thanks! We've logged your feature request with our product team.,Outdoor Gear,12V Power Supply,feature_request,phone,high,resolved,2024-02-28T06:10:35,CUST-49624,US,neutral,neutral,Support QA,Agent-936
42c8ec4f29d1,customer_feedback,TCKT-1326,Support feedback,Took too long but got resolved.,Outdoor Gear,12V Power Supply,support_quality,phone,low,closed,2024-03-03T03:10:35,CUST-49624,US,worried,positive,Support QA,
152e36a6d273,support_ticket,TCKT-1327,Ensuite Mounted - Feature Request,It would be nice if the Ensuite Mounted had an extra hose or longer battery life.,Outdoor Gear,Ensuite Mounted,feature_request,email,low,open,2024-09-10T18:36:23,CUST-71998,US,frustrated,negative,Support L1,
41bb7644bcb6,agent_response,TCKT-1327,Agent response,Thanks! We've logged your feature request with our product team.,Outdoor Gear,Ensuite Mounted,feature_request,email,low,resolved,2024-09-13T03:36:23,CUST-71998,US,neutral,neutral,Support QA,Agent-789
f228ffb14fd1,support_ticket,TCKT-1328,GottaGo Toilet (pre-order) - Setup Help,"I'm struggling to set up the GottaGo Toilet (pre-order), instructions unclear.",Outdoor Gear,GottaGo Toilet (pre-order),setup_help,phone,medium,open,2024-01-18T21:39:53,CUST-39142,Australia,frustrated,neutral,Support L1,
4bd18103f51d,agent_response,TCKT-1328,Agent response,Here's a video guide and PDF manual link for clearer setup instructions.,Outdoor Gear,GottaGo Toilet (pre-order),setup_help,phone,medium,resolved,2024-01-20T07:39:53,CUST-39142,Australia,neutral,neutral,Engineering,Agent-945
e07eb37fcac8,support_ticket,TCKT-1329,Quick-Release Bracket - Damaged Item,"The Quick-Release Bracket arrived dented/scratched, really disappointed.",Outdoor Gear,Quick-Release Bracket,damaged_item,phone,medium,open,2024-09-17T18:14:02,CUST-19167,EU,appreciative,negative,Support L1,
087c35d3b7f2,agent_response,TCKT-1329,Agent response,Apologies for the damage! A replacement is being sent right away under warranty.,Outdoor Gear,Quick-Release Bracket,damaged_item,phone,medium,resolved,2024-09-20T18:14:02,CUST-19167,EU,neutral,neutral,Logistics,Agent-305
c9e8371d1f14,customer_feedback,TCKT-1330,HOTTAP Nomad - Support Quality,"Just wanted to say thanks, the team helped me quickly with my HOTTAP Nomad.",Outdoor Gear,HOTTAP Nomad,support_quality,web_form,high,open,2024-03-24T22:37:07,CUST-31971,Australia,confused,negative,Support L1,
d592c2057eda,agent_response,TCKT-1330,Agent response,"Thank you for your kind words, glad we could help!",Outdoor Gear,HOTTAP Nomad,support_quality,web_form,high,resolved,2024-03-26T20:37:07,CUST-31971,Australia,neutral,neutral,Product,Agent-155
03c82445d1ea,support_ticket,TCKT-1331,Ensuite Double - Delivery Delay,My Ensuite Double hasn't arrived yet and tracking hasn't updated.,Outdoor Gear,Ensuite Double,delivery_delay,phone,low,open,2025-03-28T18:50:09,CUST-79555,Australia,angry,neutral,Support L1,
929378cbda44,agent_response,TCKT-1331,Agent response,We're sorry for the delay. Carrier has been contacted and we'll expedite replacement if needed.,Outdoor Gear,Ensuite Double,delivery_delay,phone,low,resolved,2025-03-29T13:50:09,CUST-79555,Australia,neutral,neutral,Logistics,Agent-799
e913147070a8,support_ticket,TCKT-1332,Toiletries Bag - Warranty Claim,"My Toiletries Bag stopped working, can I claim warranty?",Outdoor Gear,Toiletries Bag,warranty_claim,web_form,medium,open,2025-08-13T20:47:46,CUST-41950,EU,delighted,neutral,Support L1,
1b518a2bb925,agent_response,TCKT-1332,Agent response,Your item is covered by our 2-year warranty. We've arranged a return shipping label.,Outdoor Gear,Toiletries Bag,warranty_claim,web_form,medium,resolved,2025-08-14T00:47:46,CUST-41950,EU,neutral,neutral,Product,Agent-348
46c20395faa5,support_ticket,TCKT-1333,Ensuite Double - Delivery Delay,My Ensuite Double hasn't arrived yet and tracking hasn't updated.,Outdoor Gear,Ensuite Double,delivery_delay,phone,urgent,open,2025-08-23T06:18:07,CUST-96286,UK,frustrated,positive,Support L1,
3ceaf2fce881,agent_response,TCKT-1333,Agent response,We're sorry for the delay. Carrier has been contacted and we'll expedite replacement if needed.,Outdoor Gear,Ensuite Double,delivery_delay,phone,urgent,resolved,2025-08-24T11:18:07,CUST-96286,UK,neutral,neutral,Engineering,Agent-953
5466136bd46c,customer_feedback,TCKT-1333,Support feedback,"Great support, thank you!",Outdoor Gear,Ensuite Double,support_quality,phone,low,closed,2025-08-27T02:18:07,CUST-96286,UK,confused,negative,Support QA,
71ce788f1b2d,support_ticket,TCKT-1334,Ensuite Double - Warranty Claim,"My Ensuite Double stopped working, can I claim warranty?",Outdoor Gear,Ensuite Double,warranty_claim,phone,low,open,2024-11-21T08:47:03,CUST-64673,UK,appreciative,negative,Support L1,
f8c4ce1fd626,agent_response,TCKT-1334,Agent response,Your item is covered by our 2-year warranty. We've arranged a return shipping label.,Outdoor Gear,Ensuite Double,warranty_claim,phone,low,resolved,2024-11-22T09:47:03,CUST-64673,UK,neutral,neutral,Product,Agent-877
d7b7dd631a15,support_ticket,TCKT-1335,Ensuite Mounted - Warranty Claim,"My Ensuite Mounted stopped working, can I claim warranty?",Outdoor Gear,Ensuite Mounted,warranty_claim,web_form,high,open,2025-04-07T22:40:41,CUST-12915,NZ,delighted,positive,Support L1,
7ee9c2d8f10f,agent_response,TCKT-1335,Agent response,Your item is covered by our 2-year warranty. We've arranged a return shipping label.,Outdoor Gear,Ensuite Mounted,warranty_claim,web_form,high,resolved,2025-04-09T17:40:41,CUST-12915,NZ,neutral,neutral,Support QA,Agent-821
e22d6ecba98b,support_ticket,TCKT-1336,GottaGo Separator - Warranty Claim,"My GottaGo Separator stopped working, can I claim warranty?",Outdoor Gear,GottaGo Separator,warranty_claim,social_media,medium,open,2024-03-23T07:23:56,CUST-67212,Australia,angry,neutral,Support L1,
be1c95431618,agent_response,TCKT-1336,Agent response,Your item is covered by our 2-year warranty. We've arranged a return shipping label.,Outdoor Gear,GottaGo Separator,warranty_claim,social_media,medium,resolved,2024-03-23T11:23:56,CUST-67212,Australia,neutral,neutral,Support L1,Agent-915
98760ced207d,support_ticket,TCKT-1337,Mount Cover - Heating Issue,The water from my Mount Cover isn’t heating properly.,Outdoor Gear,Mount Cover,heating_issue,phone,high,open,2024-04-06T05:23:26,CUST-19561,EU,appreciative,neutral,Support L1,
b979307d0e79,agent_response,TCKT-1337,Agent response,Troubleshooting: ensure regulator is fitted properly and gas bottle full.,Outdoor Gear,Mount Cover,heating_issue,phone,high,resolved,2024-04-07T21:23:26,CUST-19561,EU,neutral,neutral,Support L2,Agent-841
17291ead6a7b,customer_feedback,TCKT-1337,Support feedback,Took too long but got resolved.,Outdoor Gear,Mount Cover,support_quality,phone,low,closed,2024-04-09T07:23:26,CUST-19561,EU,frustrated,negative,Support QA,
dc9ced5a505b,support_ticket,TCKT-1338,Toiletries Bag - Missing Part,My Toiletries Bag came without one of the parts (hose/bracket).,Outdoor Gear,Toiletries Bag,missing_part,email,high,open,2024-03-16T23:17:00,CUST-76213,UK,neutral,neutral,Support L1,
68dbbc26923a,agent_response,TCKT-1338,Agent response,We've shipped the missing part free of charge.,Outdoor Gear,Toiletries Bag,missing_part,email,high,resolved,2024-03-19T03:17:00,CUST-76213,UK,neutral,neutral,Engineering,Agent-253
751065c5ef57,support_ticket,TCKT-1339,Quick-Release Bracket - Warranty Claim,"My Quick-Release Bracket stopped working, can I claim warranty?",Outdoor Gear,Quick-Release Bracket,warranty_claim,phone,low,open,2025-08-20T11:33:47,CUST-96553,UK,worried,negative,Support L1,
701eff322c39,agent_response,TCKT-1339,Agent response,Your item is covered by our 2-year warranty. We've arranged a return shipping label.,Outdoor Gear,Quick-Release Bracket,warranty_claim,phone,low,resolved,2025-08-22T07:33:47,CUST-96553,UK,neutral,neutral,Product,Agent-159
b5864052a861,customer_feedback,TCKT-1339,Support feedback,"Not satisfied, issue returned.",Outdoor Gear,Quick-Release Bracket,support_quality,phone,low,closed,2025-08-22T13:33:47,CUST-96553,UK,frustrated,neutral,Support QA,
8a3968d9f920,support_ticket,TCKT-1340,Ensuite Triple - Heating Issue,The water from my Ensuite Triple isn’t heating properly.,Outdoor Gear,Ensuite Triple,heating_issue,phone,urgent,open,2025-05-06T09:10:10,CUST-94484,NZ,appreciative,neutral,Support L1,
41d1c0b75f7e,agent_response,TCKT-1340,Agent response,Troubleshooting: ensure regulator is fitted properly and gas bottle full.,Outdoor Gear,Ensuite Triple,heating_issue,phone,urgent,resolved,2025-05-09T01:10:10,CUST-94484,NZ,neutral,neutral,Support L2,Agent-598
b75952b963b5,support_ticket,TCKT-1341,12V Power Supply - Usability,"Using the 12V Power Supply is confusing, not sure where to connect hoses.",Outdoor Gear,12V Power Supply,usability,social_media,low,open,2024-10-04T14:07:18,CUST-94429,US,sarcastic,positive,Support L1,
1194bfdaf7de,agent_response,TCKT-1341,Agent response,We appreciate the feedback; we've forwarded this to product design.,Outdoor Gear,12V Power Supply,usability,social_media,low,resolved,2024-10-06T10:07:18,CUST-94429,US,neutral,neutral,Warranty,Agent-706
10815f368006,support_ticket,TCKT-1342,GottaGo Toilet (pre-order) - Usability,"Using the GottaGo Toilet (pre-order) is confusing, not sure where to connect hoses.",Outdoor Gear,GottaGo Toilet (pre-order),usability,web_form,low,open,2024-12-19T21:14:44,CUST-78672,EU,angry,neutral,Support L1,
8c43d680d356,agent_response,TCKT-1342,Agent response,We appreciate the feedback; we've forwarded this to product design.,Outdoor Gear,GottaGo Toilet (pre-order),usability,web_form,low,resolved,2024-12-21T04:14:44,CUST-78672,EU,neutral,neutral,Product,Agent-630
9e51b0a25ba7,support_ticket,TCKT-1343,Ensuite Single - Refund,"I'd like a refund for the Ensuite Single, it didn't work for my trip.",Outdoor Gear,Ensuite Single,refund,email,medium,open,2025-06-30T01:47:31,CUST-79603,EU,frustrated,neutral,Support L1,
b7d1bb21b8f4,agent_response,TCKT-1343,Agent response,"Refund initiated, expect credit in 5–7 business days.",Outdoor Gear,Ensuite Single,refund,email,medium,resolved,2025-07-01T12:47:31,CUST-79603,EU,neutral,neutral,Logistics,Agent-957
a7065290479e,support_ticket,TCKT-1344,Adapter Kit - Feature Request,It would be nice if the Adapter Kit had an extra hose or longer battery life.,Outdoor Gear,Adapter Kit,feature_request,phone,urgent,open,2025-03-04T15:15:31,CUST-11342,Australia,neutral,neutral,Support L1,
84ad3245798b,agent_response,TCKT-1344,Agent response,Thanks! We've logged your feature request with our product team.,Outdoor Gear,Adapter Kit,feature_request,phone,urgent,resolved,2025-03-04T23:15:31,CUST-11342,Australia,neutral,neutral,Support L1,Agent-207
b3ba86e2eaa8,support_ticket,TCKT-1345,Mount Cover - Missing Part,My Mount Cover came without one of the parts (hose/bracket).,Outdoor Gear,Mount Cover,missing_part,social_media,medium,open,2024-07-05T12:14:19,CUST-92362,Australia,neutral,neutral,Support L1,
2c12064482c7,agent_response,TCKT-1345,Agent response,We've shipped the missing part free of charge.,Outdoor Gear,Mount Cover,missing_part,social_media,medium,resolved,2024-07-07T12:14:19,CUST-92362,Australia,neutral,neutral,Warranty,Agent-131
f9e86858d1af,support_ticket,TCKT-1346,Faucet Plumbing Kit - Heating Issue,The water from my Faucet Plumbing Kit isn’t heating properly.,Outdoor Gear,Faucet Plumbing Kit,heating_issue,phone,medium,open,2025-02-17T04:56:36,CUST-75835,NZ,neutral,neutral,Support L1,
c2bfe0148771,agent_response,TCKT-1346,Agent response,Troubleshooting: ensure regulator is fitted properly and gas bottle full.,Outdoor Gear,Faucet Plumbing Kit,heating_issue,phone,medium,resolved,2025-02-18T23:56:36,CUST-75835,NZ,neutral,neutral,Product,Agent-679
ad24cffa70e6,support_ticket,TCKT-1347,GottaGo Toilet (pre-order) - Payment Issue,I was double charged when ordering the GottaGo Toilet (pre-order).,Outdoor Gear,GottaGo Toilet (pre-order),payment_issue,web_form,medium,open,2024-06-04T11:50:24,CUST-40914,UK,delighted,positive,Support L1,
9b9b620f1cd4,agent_response,TCKT-1347,Agent response,We've reversed the duplicate charge and you should see it back shortly.,Outdoor Gear,GottaGo Toilet (pre-order),payment_issue,web_form,medium,resolved,2024-06-06T18:50:24,CUST-40914,UK,neutral,neutral,Support QA,Agent-355
307924375f28,support_ticket,TCKT-1348,HOTTAP Essentials - Damaged Item,"The HOTTAP Essentials arrived dented/scratched, really disappointed.",Outdoor Gear,HOTTAP Essentials,damaged_item,web_form,high,open,2024-09-16T18:08:33,CUST-74513,US,confused,positive,Support L1,
7fca974e2042,agent_response,TCKT-1348,Agent response,Apologies for the damage! A replacement is being sent right away under warranty.,Outdoor Gear,HOTTAP Essentials,damaged_item,web_form,high,resolved,2024-09-17T07:08:33,CUST-74513,US,neutral,neutral,Warranty,Agent-997
2543f638abab,support_ticket,TCKT-1349,Adapter Kit - Damaged Item,"The Adapter Kit arrived dented/scratched, really disappointed.",Outdoor Gear,Adapter Kit,damaged_item,live_chat,medium,open,2025-01-05T04:30:34,CUST-85191,UK,appreciative,negative,Support L1,
2c228a9773a1,agent_response,TCKT-1349,Agent response,Apologies for the damage! A replacement is being sent right away under warranty.,Outdoor Gear,Adapter Kit,damaged_item,live_chat,medium,resolved,2025-01-07T13:30:34,CUST-85191,UK,neutral,neutral,Support L1,Agent-732
32a76ca224d5,support_ticket,TCKT-1350,Mount Cover - Preorder Delay,"I preordered the Mount Cover, but shipping is delayed, when will it arrive?",Outdoor Gear,Mount Cover,preorder_delay,social_media,high,open,2025-01-22T13:13:55,CUST-17657,UK,worried,neutral,Support L1,
b44a7fdbea08,agent_response,TCKT-1350,Agent response,"Apologies, supply chain delays have pushed delivery. Expected ship date in 2 weeks.",Outdoor Gear,Mount Cover,preorder_delay,social_media,high,resolved,2025-01-23T21:13:55,CUST-17657,UK,neutral,neutral,Product,Agent-257
ae9f29016216,support_ticket,TCKT-1351,12V Power Supply - Missing Part,My 12V Power Supply came without one of the parts (hose/bracket).,Outdoor Gear,12V Power Supply,missing_part,live_chat,high,open,2025-06-16T08:00:29,CUST-37225,UK,confused,positive,Support L1,
96ce4dd0fad2,agent_response,TCKT-1351,Agent response,We've shipped the missing part free of charge.,Outdoor Gear,12V Power Supply,missing_part,live_chat,high,resolved,2025-06-17T04:00:29,CUST-37225,UK,neutral,neutral,Support L1,Agent-445
e83954cfd2c4,support_ticket,TCKT-1352,Ensuite Mounted - Leak Issue,"My Ensuite Mounted leaks during rain, seams not holding up.",Outdoor Gear,Ensuite Mounted,leak_issue,live_chat,urgent,open,2025-02-10T16:51:14,CUST-14184,US,delighted,negative,Support L1,
d5b5bf6bf522,agent_response,TCKT-1352,Agent response,Covered by warranty—we'll ship a replacement tent immediately.,Outdoor Gear,Ensuite Mounted,leak_issue,live_chat,urgent,resolved,2025-02-12T05:51:14,CUST-14184,US,neutral,neutral,Engineering,Agent-923
111749c703cf,support_ticket,TCKT-1353,Toiletries Bag - Leak Issue,"My Toiletries Bag leaks during rain, seams not holding up.",Outdoor Gear,Toiletries Bag,leak_issue,web_form,low,open,2025-07-27T22:30:07,CUST-11288,NZ,neutral,negative,Support L1,
12cfdb81b7f3,agent_response,TCKT-1353,Agent response,Covered by warranty—we'll ship a replacement tent immediately.,Outdoor Gear,Toiletries Bag,leak_issue,web_form,low,resolved,2025-07-29T06:30:07,CUST-11288,NZ,neutral,neutral,Support L2,Agent-527
11478969fee7,support_ticket,TCKT-1354,HOTTAP Outing - Payment Issue,I was double charged when ordering the HOTTAP Outing.,Outdoor Gear,HOTTAP Outing,payment_issue,live_chat,low,open,2024-11-07T08:54:17,CUST-67187,EU,appreciative,positive,Support L1,
1c3a73e9e521,agent_response,TCKT-1354,Agent response,We've reversed the duplicate charge and you should see it back shortly.,Outdoor Gear,HOTTAP Outing,payment_issue,live_chat,low,resolved,2024-11-10T08:54:17,CUST-67187,EU,neutral,neutral,Support L1,Agent-810
e3a72e5c10ad,support_ticket,TCKT-1355,Adapter Kit - Damaged Item,"The Adapter Kit arrived dented/scratched, really disappointed.",Outdoor Gear,Adapter Kit,damaged_item,web_form,medium,open,2024-07-15T03:17:31,CUST-31690,US,worried,positive,Support L1,
b5de5a2fef13,agent_response,TCKT-1355,Agent response,Apologies for the damage! A replacement is being sent right away under warranty.,Outdoor Gear,Adapter Kit,damaged_item,web_form,medium,resolved,2024-07-16T19:17:31,CUST-31690,US,neutral,neutral,Logistics,Agent-550
1321ae433202,support_ticket,TCKT-1356,Shower Hose - Preorder Delay,"I preordered the Shower Hose, but shipping is delayed, when will it arrive?",Outdoor Gear,Shower Hose,preorder_delay,live_chat,low,open,2024-07-02T11:55:35,CUST-50947,Australia,delighted,negative,Support L1,
74bceaf922d8,agent_response,TCKT-1356,Agent response,"Apologies, supply chain delays have pushed delivery. Expected ship date in 2 weeks.",Outdoor Gear,Shower Hose,preorder_delay,live_chat,low,resolved,2024-07-02T17:55:35,CUST-50947,Australia,neutral,neutral,Engineering,Agent-517
77f26d18ae21,customer_feedback,TCKT-1356,Support feedback,"Great support, thank you!",Outdoor Gear,Shower Hose,support_quality,live_chat,low,closed,2024-07-04T23:55:35,CUST-50947,Australia,angry,negative,Support QA,
d4d06388dd2f,support_ticket,TCKT-1357,Ensuite Triple - Delivery Delay,My Ensuite Triple hasn't arrived yet and tracking hasn't updated.,Outdoor Gear,Ensuite Triple,delivery_delay,phone,medium,open,2024-06-01T00:01:29,CUST-80728,UK,frustrated,positive,Support L1,
3ddf59e7c47c,agent_response,TCKT-1357,Agent response,We're sorry for the delay. Carrier has been contacted and we'll expedite replacement if needed.,Outdoor Gear,Ensuite Triple,delivery_delay,phone,medium,resolved,2024-06-01T14:01:29,CUST-80728,UK,neutral,neutral,Engineering,Agent-581
267dbb219fd3,support_ticket,TCKT-1358,Quick-Release Bracket - Heating Issue,The water from my Quick-Release Bracket isn’t heating properly.,Outdoor Gear,Quick-Release Bracket,heating_issue,web_form,high,open,2024-04-23T14:29:32,CUST-52902,US,worried,neutral,Support L1,
f5f49896044b,agent_response,TCKT-1358,Agent response,Troubleshooting: ensure regulator is fitted properly and gas bottle full.,Outdoor Gear,Quick-Release Bracket,heating_issue,web_form,high,resolved,2024-04-24T20:29:32,CUST-52902,US,neutral,neutral,Warranty,Agent-595
0b66253131d9,support_ticket,TCKT-1359,Quick-Release Bracket - Delivery Delay,My Quick-Release Bracket hasn't arrived yet and tracking hasn't updated.,Outdoor Gear,Quick-Release Bracket,delivery_delay,web_form,low,open,2025-06-28T13:41:47,CUST-38897,UK,worried,positive,Support L1,
39f861d5e205,agent_response,TCKT-1359,Agent response,We're sorry for the delay. Carrier has been contacted and we'll expedite replacement if needed.,Outdoor Gear,Quick-Release Bracket,delivery_delay,web_form,low,resolved,2025-06-29T09:41:47,CUST-38897,UK,neutral,neutral,Product,Agent-431
6f0a5976445d,support_ticket,TCKT-1360,12V Power Supply - Leak Issue,"My 12V Power Supply leaks during rain, seams not holding up.",Outdoor Gear,12V Power Supply,leak_issue,social_media,medium,open,2024-04-11T10:56:28,CUST-49644,EU,sarcastic,negative,Support L1,
0720da920022,agent_response,TCKT-1360,Agent response,Covered by warranty—we'll ship a replacement tent immediately.,Outdoor Gear,12V Power Supply,leak_issue,social_media,medium,resolved,2024-04-13T04:56:28,CUST-49644,EU,neutral,neutral,Support L1,Agent-831
e42c3a0ab213,support_ticket,TCKT-1361,Mount Cover - Refund,"I'd like a refund for the Mount Cover, it didn't work for my trip.",Outdoor Gear,Mount Cover,refund,web_form,low,open,2025-05-22T05:43:51,CUST-47617,UK,sarcastic,positive,Support L1,
e713a28ea9a1,agent_response,TCKT-1361,Agent response,"Refund initiated, expect credit in 5–7 business days.",Outdoor Gear,Mount Cover,refund,web_form,low,resolved,2025-05-23T22:43:51,CUST-47617,UK,neutral,neutral,Support L2,Agent-452
eb77e72816f7,customer_feedback,TCKT-1361,Support feedback,"Not satisfied, issue returned.",Outdoor Gear,Mount Cover,support_quality,web_form,low,closed,2025-05-23T11:43:51,CUST-47617,UK,appreciative,neutral,Support QA,
7025316cc87f,support_ticket,TCKT-1362,HOTTAP Bag - Usability,"Using the HOTTAP Bag is confusing, not sure where to connect hoses.",Outdoor Gear,HOTTAP Bag,usability,social_media,medium,open,2024-07-08T06:53:51,CUST-18649,US,frustrated,negative,Support L1,
de9e75366582,agent_response,TCKT-1362,Agent response,We appreciate the feedback; we've forwarded this to product design.,Outdoor Gear,HOTTAP Bag,usability,social_media,medium,resolved,2024-07-10T23:53:51,CUST-18649,US,neutral,neutral,Logistics,Agent-233
546a51c0f261,customer_feedback,TCKT-1362,Support feedback,"Great support, thank you!",Outdoor Gear,HOTTAP Bag,support_quality,social_media,low,closed,2024-07-09T23:53:51,CUST-18649,US,delighted,neutral,Support QA,
3423b25fe0d3,support_ticket,TCKT-1363,HOTTAP Essentials - Usability,"Using the HOTTAP Essentials is confusing, not sure where to connect hoses.",Outdoor Gear,HOTTAP Essentials,usability,email,high,open,2025-05-15T06:05:54,CUST-10040,EU,neutral,negative,Support L1,
a6750eab00a0,agent_response,TCKT-1363,Agent response,We appreciate the feedback; we've forwarded this to product design.,Outdoor Gear,HOTTAP Essentials,usability,email,high,resolved,2025-05-17T05:05:54,CUST-10040,EU,neutral,neutral,Logistics,Agent-400
eddc733a23ee,customer_feedback,TCKT-1363,Support feedback,"Not satisfied, issue returned.",Outdoor Gear,HOTTAP Essentials,support_quality,email,low,closed,2025-05-18T22:05:54,CUST-10040,EU,appreciative,positive,Support QA,
487ed34cd777,support_ticket,TCKT-1364,Rainfly - Feature Request,It would be nice if the Rainfly had an extra hose or longer battery life.,Outdoor Gear,Rainfly,feature_request,phone,medium,open,2024-05-09T09:18:28,CUST-28828,Australia,neutral,negative,Support L1,
4181e5281b49,agent_response,TCKT-1364,Agent response,Thanks! We've logged your feature request with our product team.,Outdoor Gear,Rainfly,feature_request,phone,medium,resolved,2024-05-10T12:18:28,CUST-28828,Australia,neutral,neutral,Support QA,Agent-336
d001f292ddea,support_ticket,TCKT-1365,Toiletries Bag - Delivery Delay,My Toiletries Bag hasn't arrived yet and tracking hasn't updated.,Outdoor Gear,Toiletries Bag,delivery_delay,social_media,medium,open,2024-05-01T11:40:13,CUST-42480,EU,angry,negative,Support L1,
eaebf21334fc,agent_response,TCKT-1365,Agent response,We're sorry for the delay. Carrier has been contacted and we'll expedite replacement if needed.,Outdoor Gear,Toiletries Bag,delivery_delay,social_media,medium,resolved,2024-05-02T06:40:13,CUST-42480,EU,neutral,neutral,Support QA,Agent-570
db95b24059d5,customer_feedback,TCKT-1365,Support feedback,"Not satisfied, issue returned.",Outdoor Gear,Toiletries Bag,support_quality,social_media,low,closed,2024-05-04T18:40:13,CUST-42480,EU,angry,positive,Support QA,
d315b7a6b954,support_ticket,TCKT-1366,HOTTAP Nomad - Refund,"I'd like a refund for the HOTTAP Nomad, it didn't work for my trip.",Outdoor Gear,HOTTAP Nomad,refund,live_chat,high,open,2024-12-28T00:26:27,CUST-37023,NZ,neutral,positive,Support L1,
2e406748ab37,agent_response,TCKT-1366,Agent response,"Refund initiated, expect credit in 5–7 business days.",Outdoor Gear,HOTTAP Nomad,refund,live_chat,high,resolved,2024-12-29T11:26:27,CUST-37023,NZ,neutral,neutral,Support QA,Agent-822
6077d5c6a552,customer_feedback,TCKT-1366,Support feedback,Took too long but got resolved.,Outdoor Gear,HOTTAP Nomad,support_quality,live_chat,low,closed,2024-12-30T02:26:27,CUST-37023,NZ,frustrated,negative,Support QA,
